id,class,H,T
5727,1,1.59,11.61
5728,1,1.57,11.49
5729,1,1.56,11.38
5730,1,1.54,11.26
5731,1,1.53,11.14
5732,1,1.51,11.02
5733,1,1.5,10.9
5734,1,1.48,10.79
5735,1,1.47,10.67
5736,1,1.45,10.55
5737,1,1.44,10.43
5738,1,1.42,10.32
5739,1,1.41,10.2
5740,1,1.39,10.08
5741,1,1.38,9.96
5742,1,1.36,9.85
5743,1,1.35,9.73
5744,1,1.33,9.61
5745,1,1.32,9.49
5746,1,1.3,9.37
5747,1,1.28,9.26
5748,1,1.27,9.14
5749,1,1.28,9.08
5750,1,1.31,9.08
5751,1,1.32,9.08
5752,1,1.31,9.08
5753,1,1.31,9.03
5754,1,1.32,8.92
5755,1,1.32,9.1
5756,1,1.34,9.4
5757,1,1.28,9.48
5758,1,1.23,9.47
5759,1,1.22,9.37
5760,1,1.21,8.82
5761,1,1.18,6.42
5762,1,1.16,4.72
5763,1,1.16,5.01
5764,1,1.16,5.16
5765,1,1.18,4.96
5766,1,1.18,4.87
5767,1,1.17,4.97
5768,1,1.14,5.08
5769,1,1.1,5.17
5770,1,1.08,4.92
5771,1,1.08,4.33
5772,1,1.08,4.07
5773,1,1.07,4.07
5774,1,1.07,4.27
5775,1,1.09,4.56
5776,1,1.06,4.72
5777,1,1.01,4.82
5778,1,1.03,5
5779,1,1.06,5.2
5780,1,1.06,5.23
5781,1,1.06,5.23
5782,1,1.07,5.05
5783,1,1.08,4.84
5784,1,1.17,4.84
5785,1,1.24,4.87
5786,1,1.27,5.17
5787,1,1.27,5.37
5788,1,1.24,5.27
5789,1,1.23,5.33
5790,1,1.23,5.53
5791,1,1.18,5.68
5792,1,1.11,5.78
5793,1,1.09,5.95
5794,1,1.09,6.14
5795,1,1.1,6.2
5796,1,1.1,6.2
5797,1,1.09,6.04
5798,1,1.07,5.84
5799,1,1.05,5.81
5800,1,1.02,5.8
5801,1,1,5.8
5802,1,0.99,5.8
5803,1,0.96,5.9
5804,1,0.92,6
5805,1,0.89,6
5806,1,0.86,6.01
5807,1,0.85,6.11
5808,1,0.84,6.15
5809,1,0.81,5.85
5810,1,0.79,5.64
5811,1,0.79,5.74
5812,1,0.77,5.77
5813,1,0.75,5.67
5814,1,0.72,5.61
5815,1,0.71,5.61
5816,1,0.7,5.57
5817,1,0.7,5.47
5818,1,0.7,5.34
5819,1,0.7,5.24
5820,1,0.73,5.04
5821,1,0.77,4.84
5822,1,0.76,4.93
5823,1,0.75,5.03
5824,1,0.8,5.13
5825,1,0.85,5.22
5826,1,0.88,5.22
5827,1,0.9,5.24
5828,1,0.89,5.33
5829,1,0.88,5.42
5830,1,0.85,5.42
5831,1,0.81,5.42
5832,1,0.75,5.42
5833,1,0.69,6.2
5834,1,0.66,8.69
5835,1,0.64,10.11
5836,1,0.65,9.71
5837,1,0.65,9.89
5838,1,0.65,10.79
5839,1,0.65,12.74
5840,1,0.67,15.62
5841,1,0.69,16.68
5842,1,0.72,16.42
5843,1,0.74,16.15
5844,1,0.76,15.88
5845,1,0.78,15.62
5846,1,0.81,15.35
5847,1,0.83,15.29
5848,1,0.85,15.29
5849,1,0.87,15.54
5850,1,0.87,15.67
5851,1,0.86,15.67
5852,1,0.86,15.64
5853,1,0.88,15.53
5854,1,0.89,15.12
5855,1,0.9,14.32
5856,1,0.91,13.93
5857,1,0.9,13.93
5858,1,0.89,14.91
5859,1,0.87,16.59
5860,1,0.86,17.22
5861,1,0.85,17.22
5862,1,0.89,17.08
5863,1,0.95,16.88
5864,1,0.97,16.68
5865,1,0.99,16.48
5866,1,0.96,16.44
5867,1,0.92,16.44
5868,1,0.87,16.44
5869,1,0.83,16.44
5870,1,0.79,16.64
5871,1,0.76,16.81
5872,1,0.79,15.5
5873,1,0.81,14.3
5874,1,0.85,14.2
5875,1,0.89,14.09
5876,1,0.92,13.89
5877,1,0.96,13.76
5878,1,1.01,13.85
5879,1,0.9,12.53
5880,1,0.64,10.14
5881,1,0.56,9.48
5882,1,0.57,9.77
5883,1,0.59,9.8
5884,1,0.61,9.7
5885,1,0.63,11
5886,1,0.64,12.81
5887,1,0.66,13.07
5888,1,0.67,12.97
5889,1,0.68,12.87
5890,1,0.69,12.77
5891,1,0.68,12.86
5892,1,0.68,12.95
5893,1,0.71,12.85
5894,1,0.74,12.76
5895,1,0.78,12.76
5896,1,0.82,12.61
5897,1,0.88,11.7
5898,1,0.93,11
5899,1,0.96,10.9
5900,1,1,11.18
5901,1,1.06,12.29
5902,1,1.09,12.88
5903,1,1.08,12.69
5904,1,1.08,12.71
5905,1,1.08,13.01
5906,1,1.1,13.25
5907,1,1.12,13.46
5908,1,1.2,13.43
5909,1,1.32,13.23
5910,1,1.37,13.09
5911,1,1.37,12.95
5912,1,1.29,12.85
5913,1,1.23,12.79
5914,1,1.26,12.88
5915,1,1.3,12.92
5916,1,1.38,12.72
5917,1,1.43,12.57
5918,1,1.42,12.57
6088,1,2.19,10.66
6089,1,2.12,11.57
6090,1,2.08,12.14
6091,1,2.09,12.05
6092,1,2.09,11.84
6093,1,2.09,11.45
6094,1,2.11,11.25
6095,1,2.16,11.36
6096,1,2.21,11.31
6097,1,2.27,11.11
6098,1,2.27,11.08
6099,1,2.22,11.18
6100,1,2.24,11.09
6101,1,2.3,10.9
6102,1,2.34,11.68
6103,1,2.36,12.99
6104,1,2.37,13.34
6105,1,2.36,13.32
6106,1,2.34,13.22
6107,1,2.31,13.18
6108,1,2.27,13.28
6109,1,2.24,13.47
6110,1,2.22,13.77
6111,1,2.21,13.93
6112,1,2.21,13.93
6113,1,2.25,13.93
6114,1,2.31,13.93
6115,1,2.28,13.87
6116,1,2.18,13.77
6117,1,2.13,13.67
6118,1,2.11,13.57
6119,1,2.08,13.54
6120,1,2.04,13.54
6121,1,2,14.16
6122,1,1.96,14.97
6123,1,1.93,15
6124,1,1.91,14.9
6125,1,1.88,14.77
6126,1,1.86,14.64
6127,1,1.83,14.51
6128,1,1.8,14.38
6129,1,1.78,14.25
6130,1,1.75,14.12
6131,1,1.73,13.99
6132,1,1.7,13.86
6133,1,1.67,13.73
6134,1,1.65,13.6
6135,1,1.62,13.47
6136,1,1.59,13.3
6137,1,1.56,13.17
6138,1,1.54,13.04
6139,1,1.51,12.91
6140,1,1.48,12.77
6141,1,1.46,12.64
6142,1,1.43,12.51
6143,1,1.41,12.38
6144,1,1.38,12.25
6145,1,1.35,12.12
6146,1,1.33,11.99
6147,1,1.3,11.86
6148,1,1.28,11.73
6149,1,1.25,11.6
6150,1,1.22,11.47
6151,1,1.2,11.34
6152,1,1.17,11.21
6153,1,1.15,11.08
6154,1,1.12,10.95
6155,1,1.1,10.82
6156,1,1.07,10.69
6157,1,1.04,10.56
6158,1,1.02,10.43
6159,1,0.99,10.3
6160,1,0.97,10.17
6161,1,0.94,10.04
6162,1,0.91,9.91
6163,1,0.89,9.78
6164,1,0.86,9.65
6165,1,0.84,9.52
6166,1,0.81,9.39
6167,1,0.78,9.22
6168,1,0.75,9.09
6169,1,0.72,8.96
6170,1,0.7,8.83
6171,1,0.67,8.7
6172,1,0.65,8.57
6173,1,0.62,8.43
6174,1,0.6,8.23
6175,1,0.64,7.56
6176,1,0.67,7.26
6177,1,0.7,7.56
6178,1,0.72,7.7
6179,1,0.7,7.6
6180,1,0.69,7.45
6181,1,0.68,7.25
6182,1,0.66,7.15
6183,1,0.63,7.15
6184,1,0.6,7.09
6185,1,0.57,7
6186,1,0.55,6.96
6187,1,0.53,6.96
6188,1,0.53,6.17
6189,1,0.54,5.05
6190,1,0.6,5.23
6191,1,0.66,5.71
6192,1,0.71,5.8
6193,1,0.74,5.8
6194,1,0.74,5.8
6195,1,0.73,5.8
6196,1,0.71,5.7
6197,1,0.68,5.61
6198,1,0.62,5.61
6199,1,0.58,5.61
6200,1,0.54,5.61
6201,1,0.55,5.76
6202,1,0.6,6.05
6203,1,0.64,6.14
6204,1,0.66,6.03
6205,1,0.64,6
6206,1,0.59,6
6207,1,0.55,6
6208,1,0.5,6
6209,1,0.48,5.62
6210,1,0.46,5.13
6211,1,0.46,5.03
6212,1,0.46,5.03
6213,1,0.48,5.3
6214,1,0.5,5.6
6215,1,0.53,5.97
6216,1,0.56,6.34
6217,1,0.59,6.71
6218,1,0.61,7.09
6219,1,0.64,7.46
6220,1,0.67,7.83
6221,1,0.69,8.21
6222,1,0.72,8.58
6223,1,0.75,8.95
6224,1,0.78,9.33
6225,1,0.8,9.7
6226,1,0.83,10.07
6227,1,0.86,10.45
6228,1,0.89,10.82
6229,1,0.92,11.3
6230,1,0.95,11.68
6231,1,0.98,12.05
6232,1,1,12.42
6233,1,1.03,12.8
6234,1,1.06,13.17
6235,1,1.09,13.54
6236,1,1.11,13.92
6237,1,1.14,14.29
6238,1,1.17,14.66
6239,1,1.2,15.04
6240,1,1.22,15.41
6241,1,1.25,15.78
6242,1,1.28,16.16
6243,1,1.3,16.44
6244,1,1.33,16.45
6245,1,1.34,15.49
6246,1,1.31,12.55
6247,1,1.29,11.69
6248,1,1.28,14.69
6249,1,1.26,16.34
6250,1,1.24,16.14
6251,1,1.24,14.54
6252,1,1.25,12.01
6253,1,1.24,11.22
6254,1,1.22,11.22
6255,1,1.24,11.78
6256,1,1.27,12.58
6257,1,1.29,14.64
6258,1,1.3,17.08
6259,1,1.26,17.4
6260,1,1.25,16.81
6261,1,1.38,13.79
6262,1,1.5,11.6
6263,1,1.58,11.6
6264,1,1.64,11.6
6265,1,1.68,11.6
6266,1,1.7,11.56
6267,1,1.7,11.46
6268,1,1.72,12.52
6269,1,1.76,15.03
6270,1,1.78,15.3
6271,1,1.79,13.46
6272,1,1.81,12.88
6273,1,1.86,12.4
6274,1,1.86,12.39
6275,1,1.86,12.39
6276,1,1.86,12.38
6277,1,1.86,12.38
6278,1,1.86,12.37
6279,1,1.87,12.36
6280,1,1.87,12.36
6281,1,1.87,12.35
6282,1,1.87,12.35
6283,1,1.87,12.34
6284,1,1.88,12.34
6285,1,1.88,12.33
6286,1,1.88,12.32
6287,1,1.88,12.32
6288,1,1.88,12.31
6289,1,1.89,12.31
6290,1,1.89,12.3
6291,1,1.89,12.29
6292,1,1.89,12.29
6293,1,1.89,12.28
6294,1,1.9,12.28
6295,1,1.9,12.27
6296,1,1.9,12.27
6297,1,1.9,12.26
6298,1,1.9,12.26
6299,1,1.91,12.25
6300,1,1.91,12.24
6301,1,1.91,12.24
6302,1,1.91,12.23
6303,1,1.91,12.23
6304,1,1.91,12.22
6305,1,1.92,12.22
6306,1,1.92,12.21
6307,1,1.92,12.2
6308,1,1.92,12.2
6309,1,1.92,12.19
6310,1,1.93,12.19
6311,1,1.93,12.18
6312,1,1.93,12.18
6313,1,1.93,12.17
6314,1,1.93,12.17
6315,1,1.94,12.16
6316,1,1.94,12.15
6317,1,1.94,12.15
6318,1,1.94,12.14
6319,1,1.94,12.14
6320,1,1.95,12.13
6321,1,1.95,12.12
6322,1,1.95,12.12
6323,1,1.95,12.11
6324,1,1.95,12.11
6325,1,1.95,12.1
6326,1,1.96,12.1
6327,1,1.96,12.09
6328,1,1.96,12.09
6329,1,1.96,12.08
6330,1,1.96,12.07
6331,1,1.97,12.07
6332,1,1.97,12.06
6333,1,1.97,12.06
6334,1,1.97,12.05
6335,1,1.97,12.05
6336,1,1.98,12.04
6337,1,1.98,12.03
6338,1,1.98,12.03
6339,1,1.98,12.02
6340,1,1.98,12.02
6341,1,1.99,12.01
6342,1,1.99,12.01
6343,1,1.99,12
6344,1,2.02,12
6345,1,2.19,12
6346,1,2.33,11.31
6347,1,2.46,8.38
6348,1,2.52,7.86
6349,1,2.57,7.77
6350,1,2.86,7.84
6351,1,3.19,7.94
6352,1,3.11,7.95
6353,1,3,7.95
6354,1,3.24,7.95
6355,1,3.46,7.91
6356,1,3.3,7.23
6357,1,3.12,6.63
6358,1,2.63,7.62
6359,1,2.21,8.52
6360,1,2.49,8.52
6361,1,2.71,8.5
6362,1,2.56,8.3
6363,1,2.44,12.3
6364,1,2.44,12.36
6365,1,2.43,12.42
6366,1,2.42,12.55
6367,1,2.42,12.61
6368,1,2.41,12.67
6369,1,2.41,12.74
6370,1,2.4,12.8
6371,1,2.4,12.86
6372,1,2.39,12.95
6373,1,2.39,13.01
6374,1,2.38,13.08
6375,1,2.38,13.14
6376,1,2.37,13.2
6377,1,2.37,13.26
6378,1,2.36,13.33
6379,1,2.36,13.39
6380,1,2.35,13.45
6381,1,2.35,13.52
6382,1,2.34,13.58
6383,1,2.34,13.64
6384,1,2.33,13.7
6385,1,2.33,13.77
6386,1,2.32,13.83
6387,1,2.32,13.89
6388,1,2.31,13.96
6389,1,2.31,14.02
6390,1,2.3,14.08
6391,1,2.3,14.14
6392,1,2.29,14.21
6393,1,2.29,14.27
6394,1,2.28,14.33
6395,1,2.28,14.39
6396,1,2.27,14.46
6397,1,2.27,14.52
6398,1,2.26,14.58
6399,1,2.26,14.65
6400,1,2.25,14.71
6401,1,2.25,14.77
6402,1,2.24,14.85
6403,1,2.24,14.92
6404,1,2.23,14.98
6405,1,2.23,15.04
6406,1,2.22,15.1
6407,1,2.22,15.17
6408,1,2.21,15.23
6409,1,2.21,15.29
6410,1,2.2,15.36
6411,1,2.2,15.42
6412,1,2.19,15.48
6413,1,2.19,15.54
6414,1,2.18,15.61
6415,1,2.18,15.67
6416,1,2.17,15.73
6417,1,2.17,15.8
6418,1,2.16,15.86
6419,1,2.16,15.92
6420,1,2.15,15.98
6421,1,2.15,16.05
6422,1,2.14,16.11
6423,1,2.14,16.17
6424,1,2.13,16.24
6425,1,2.13,16.3
6426,1,2.12,16.36
6427,1,2.12,16.42
6428,1,2.11,16.49
6429,1,2.11,16.55
6430,1,2.1,16.61
6431,1,2.1,16.67
6432,1,2.09,16.74
6433,1,2.09,16.8
6434,1,2.08,16.89
6435,1,2.07,16.95
6436,1,2.07,17.01
6437,1,2.06,17.08
6438,1,2.06,17.14
6439,1,2.05,17.2
6440,1,2.05,17.27
6441,1,2.04,17.33
6442,1,1.81,14.83
6443,1,1.74,14.29
6444,1,1.66,13.76
6445,1,1.62,13.5
6446,1,1.59,13.23
6447,1,1.55,12.97
6448,1,1.51,12.7
6449,1,1.44,12.17
6450,1,1.4,11.9
6451,1,1.36,11.64
6452,1,1.32,11.37
6453,1,1.28,11.1
6454,1,2.84,5.4
6455,1,3.01,4.63
6456,1,2.97,4.59
6457,1,2.82,4.49
6458,1,2.84,4.38
6459,1,3,4.28
6460,1,3.01,4.51
6461,1,2.95,4.91
6462,1,2.89,6.01
6463,1,2.81,7.74
6464,1,2.78,7.74
6465,1,2.78,7.72
6466,1,2.93,7.63
6467,1,3.01,7.59
6468,1,2.82,7.78
6469,1,2.64,7.93
6470,1,2.54,7.93
6471,1,2.5,7.69
6472,1,2.57,6.99
6473,1,2.6,6.58
6474,1,2.55,6.58
6475,1,2.5,6.77
6476,1,2.45,7.17
6477,1,2.39,7.35
6478,1,2.33,7.35
6479,1,2.29,7.17
6480,1,2.27,6.87
6481,1,2.26,6.7
6482,1,2.25,6.6
6483,1,2.26,7.16
6484,1,2.27,7.96
6485,1,2.21,7.89
6486,1,2.14,7.6
6487,1,2.12,7.58
6488,1,2.11,7.6
6489,1,2.1,7.63
6490,1,2.09,7.65
6491,1,2.08,7.68
6492,1,2.07,7.71
6493,1,2.06,7.74
6494,1,2.05,7.77
6495,1,2.04,7.8
6496,1,2.03,7.82
6497,1,2.02,7.85
6498,1,2.01,7.87
6499,1,2,7.9
6500,1,1.99,7.93
6501,1,1.98,7.95
6502,1,1.97,7.98
6503,1,1.96,8.01
6504,1,1.95,8.03
6505,1,1.93,8.06
6506,1,1.92,8.08
6507,1,1.91,8.11
6508,1,1.9,8.14
6509,1,1.89,8.16
6510,1,1.88,8.19
6511,1,1.87,8.21
6512,1,1.86,8.24
6513,1,1.85,8.27
6514,1,1.84,8.29
6515,1,1.83,8.32
6516,1,1.82,8.34
6517,1,1.81,8.37
6518,1,1.8,8.4
6519,1,1.79,8.42
6520,1,1.78,8.45
6521,1,1.77,8.48
6522,1,1.76,8.5
6523,1,1.74,9.36
6524,1,1.68,11.67
6525,1,1.76,11.9
6526,1,1.87,11.8
6527,1,1.97,11.7
6528,1,2.08,11.6
6529,1,2.09,11.6
6530,1,2.1,11.6
6531,1,2.04,11.5
6532,1,2,11.42
6533,1,2.1,11.52
6534,1,2.19,11.58
6535,1,2.19,11.49
6536,1,2.18,11.8
6537,1,2.17,13.62
6538,1,2.15,15.2
6539,1,2.11,16.19
6540,1,2.08,17.04
6541,1,2.06,17.64
6542,1,2.05,17.92
6543,1,2.02,17.72
6544,1,2.05,17.57
6545,1,2.16,17.47
6546,1,2.25,17.36
6547,1,2.33,17.26
6548,1,2.38,17.16
6549,1,2.43,17.06
6550,1,2.41,16.96
6551,1,2.36,16.86
6552,1,2.32,16.83
6553,1,2.28,16.84
6554,1,2.33,16.76
6555,1,2.41,16.64
6556,1,2.42,16.64
6557,1,2.38,16.77
6558,1,2.24,17.18
6559,1,2.16,17.33
6560,1,2.16,17.14
6561,1,2.19,17.07
6562,1,2.24,17.18
6563,1,2.3,17.23
6564,1,2.38,17.22
6565,1,2.38,17.22
6566,1,2.34,17.22
6567,1,2.32,17.03
6568,1,2.32,16.73
6569,1,2.3,16.67
6570,1,2.29,16.69
6571,1,2.27,16.72
6572,1,2.26,16.74
6573,1,2.24,16.77
6574,1,2.23,16.79
6575,1,2.21,16.82
6576,1,2.2,16.84
6577,1,2.18,16.87
6578,1,2.17,16.89
6579,1,2.15,16.92
6580,1,2.14,16.94
6581,1,2.12,16.97
6582,1,2.11,16.99
6583,1,2.09,17.01
6584,1,2.08,17.04
6585,1,2.06,17.06
6586,1,2.04,17.1
6587,1,2.03,17.12
6588,1,2.01,17.15
6589,1,2,17.17
6590,1,1.98,17.2
6591,1,1.97,17.22
6592,1,1.95,17.25
6593,1,1.94,17.27
6594,1,1.92,17.3
6595,1,1.91,17.32
6596,1,1.89,17.35
6597,1,1.88,17.37
6598,1,1.86,17.4
6599,1,1.85,17.42
6600,1,1.83,17.45
6601,1,1.82,17.47
6602,1,1.8,17.5
6603,1,1.79,17.52
6604,1,1.77,17.55
6605,1,1.76,17.57
6606,1,1.74,17.6
6607,1,1.73,17.62
6608,1,1.71,17.65
6609,1,1.7,17.67
6610,1,1.68,17.69
6611,1,1.67,17.72
6612,1,1.65,17.74
6613,1,1.64,17.77
6614,1,1.62,17.79
6615,1,1.61,17.82
6616,1,1.59,17.84
6617,1,1.57,17.88
6618,1,1.56,17.9
6619,1,1.54,17.93
6620,1,1.53,17.95
6621,1,1.51,17.98
6622,1,1.5,18
6623,1,1.48,18.03
6624,1,1.46,18.05
6625,1,1.45,18.08
6626,1,1.43,18.1
6627,1,1.42,18.13
6628,1,1.4,18.15
6629,1,1.39,18.18
6630,1,1.37,18.2
6631,1,1.36,18.23
6632,1,1.34,18.25
6633,1,1.33,18.28
6634,1,1.31,18.3
6635,1,1.3,18.33
6636,1,1.28,18.35
6637,1,1.27,18.38
6638,1,1.25,18.4
6639,1,1.24,18.43
6640,1,1.22,18.45
6641,1,1.21,18.48
6642,1,1.19,18.5
6643,1,1.18,18.53
6644,1,1.16,18.55
6645,1,1.15,18.58
6646,1,1.13,18.6
6647,1,1.11,18.63
6648,1,1.1,18.66
6649,1,1.08,18.68
6650,1,1.07,18.71
6651,1,1.05,18.73
6652,1,1.04,18.76
6653,1,1.02,18.78
6654,1,1.01,18.81
6655,1,0.99,18.83
6656,1,0.98,18.86
6657,1,0.96,18.88
6658,1,0.95,18.91
6659,1,0.93,18.93
6660,1,0.92,18.96
6661,1,0.9,18.98
6662,1,0.89,19.01
6663,1,0.87,19.03
6664,1,0.86,19.06
6665,1,0.84,19.08
6666,1,0.83,19.11
6667,1,0.81,19.13
6668,1,0.8,19.16
6669,1,0.78,19.18
6670,1,0.77,19.21
6671,1,0.75,19.23
6672,1,0.74,19.26
6673,1,0.72,19.28
6674,1,0.71,19.31
6675,1,0.69,19.33
6676,1,0.68,19.35
6677,1,0.65,19.35
6678,1,0.62,18.91
6679,1,0.6,18.25
6680,1,0.64,18.29
6681,1,0.68,18.38
6682,1,0.7,18.39
6683,1,0.72,18.39
6684,1,0.76,18.39
6685,1,0.8,18.44
6686,1,0.8,18.93
6687,1,0.81,19.26
6688,1,0.79,18.57
6689,1,0.78,17.99
6690,1,0.82,17.88
6691,1,0.85,17.81
6692,1,0.86,17.81
6693,1,0.87,17.81
6694,1,0.88,17.81
6745,1,1.83,10.44
6746,1,1.98,10.44
6747,1,2.05,10.44
6748,1,2.11,10.44
6749,1,2.09,10.82
6750,1,2.09,10.85
6751,1,2.16,10.36
6752,1,2.21,10.05
6753,1,2.23,10.05
6754,1,2.23,9.93
6755,1,2.18,9.63
6756,1,2.11,9.43
6757,1,2.03,9.33
6758,1,2.02,9.76
6759,1,2.05,10.66
6760,1,2.06,11.08
6761,1,2.37,10.73
6762,1,2.22,11.16
6763,1,2.18,11.28
6764,1,2.17,11.33
6765,1,2.14,11.41
6766,1,2.13,11.45
6767,1,2.11,11.49
6768,1,2.1,11.53
6769,1,2.09,11.57
6770,1,2.07,11.61
6771,1,2.06,11.65
6772,1,2.05,11.69
6773,1,2.04,11.73
6774,1,2.02,11.76
6775,1,2,11.84
6776,1,1.98,11.88
6777,1,1.94,12
6778,1,1.93,12.04
6779,1,1.92,12.08
6780,1,1.9,12.12
6781,1,1.89,12.16
6782,1,1.88,12.2
6783,1,1.86,12.24
6784,1,1.85,12.28
6785,1,1.84,12.31
6786,1,1.82,12.35
6787,1,1.81,12.39
6788,1,1.8,12.43
6789,1,1.78,12.47
6790,1,1.77,12.53
6791,1,1.75,12.57
6792,1,1.74,12.61
6793,1,1.73,12.65
6794,1,1.71,12.68
6795,1,1.7,12.72
6796,1,1.69,12.76
6797,1,1.67,12.8
6798,1,1.66,12.84
6799,1,1.65,12.88
6800,1,1.63,12.92
6801,1,1.62,12.96
6802,1,1.61,13
6803,1,1.59,13.04
6804,1,1.58,13.08
6805,1,1.57,13.12
6806,1,1.55,13.16
6807,1,1.54,13.2
6808,1,1.53,13.23
6809,1,1.52,13.27
6810,1,1.5,13.31
6811,1,1.49,13.35
6812,1,1.48,13.39
6813,1,1.46,13.43
6814,1,1.45,13.47
6815,1,1.44,13.51
6816,1,1.42,13.55
6817,1,1.41,13.59
6818,1,1.4,13.63
6819,1,1.38,13.67
6820,1,1.37,13.71
6821,1,1.35,13.76
6822,1,1.34,13.8
6823,1,1.33,13.84
6824,1,1.31,13.88
6825,1,1.3,13.91
6826,1,1.29,13.95
6827,1,1.27,13.99
6828,1,1.26,14.03
6829,1,1.25,14.07
6830,1,1.22,14.15
6831,1,1.21,14.19
6832,1,1.19,14.23
6833,1,1.18,14.27
6834,1,1.17,14.31
6835,1,1.16,14.35
6836,1,1.14,14.39
6837,1,1.13,14.43
6838,1,1.12,14.46
6839,1,1.1,14.5
6840,1,1.09,14.54
6841,1,1.08,14.58
6842,1,1.06,14.62
6843,1,1.05,14.66
6844,1,1.04,14.7
6845,1,1.02,14.74
6846,1,1.01,14.78
6847,1,1,14.82
6848,1,0.98,14.86
6849,1,0.97,14.9
6850,1,1.24,12.92
6855,1,1.89,8.6
6856,1,1.93,8.8
6857,1,1.95,9.06
6858,1,1.95,9.37
6859,1,1.98,9.36
6860,1,2.04,9.17
6861,1,2.06,9.16
6862,1,2.05,9.26
6863,1,2.06,9.01
6864,1,2.07,8.6
6865,1,2.06,8.51
6866,1,2.04,8.5
6867,1,2.02,8.5
6868,1,2,8.49
6869,1,1.97,8.49
6870,1,1.95,8.48
6871,1,1.93,8.48
6872,1,1.91,8.47
6873,1,1.89,8.46
6874,1,1.87,8.46
6875,1,1.85,8.45
6876,1,1.83,8.45
6877,1,1.81,8.44
6878,1,1.79,8.44
6879,1,1.77,8.43
6880,1,1.74,8.43
6881,1,1.72,8.42
6882,1,1.7,8.41
6883,1,1.68,8.41
6884,1,1.65,8.4
6885,1,1.63,8.4
6886,1,1.61,8.39
6887,1,1.59,8.39
6888,1,1.57,8.38
6889,1,1.55,8.38
6890,1,1.53,8.37
6891,1,1.51,8.36
6892,1,1.49,8.36
6893,1,1.47,8.35
6894,1,1.45,8.35
6895,1,1.43,8.34
6896,1,1.4,8.34
6897,1,1.38,8.33
6898,1,1.36,8.33
6899,1,1.34,8.26
6900,1,1.32,8.06
6901,1,1.31,7.93
6902,1,1.32,7.93
6903,1,1.34,7.93
6904,1,1.37,7.93
6905,1,1.36,7.29
6906,1,1.32,6.02
6907,1,1.27,5.42
6908,1,1.21,5.42
6909,1,1.18,6.28
6910,1,1.18,7.68
6911,1,1.17,8.12
6912,1,1.14,8.1
6913,1,1.09,7.9
6914,1,1.03,7.74
6915,1,0.97,7.74
6916,1,0.91,7.74
6917,1,0.85,7.74
6918,1,0.81,8.48
6919,1,0.82,10.76
6920,1,0.85,10.91
6921,1,0.94,7.44
6922,1,1.01,5.61
6923,1,1.04,5.61
6924,1,1.05,5.61
6925,1,1.03,5.61
6926,1,0.99,7.53
6927,1,0.96,10.88
6928,1,0.93,12.06
6929,1,0.9,12.17
6930,1,0.87,12.27
6931,1,0.85,12.36
6932,1,0.83,12.39
6933,1,0.82,12.39
6934,1,0.83,12.39
6935,1,0.84,12.39
6936,1,0.83,12.39
6937,1,0.82,12.39
6938,1,0.81,12.19
6939,1,0.8,12
6940,1,0.83,12
6941,1,0.86,12.03
6942,1,0.86,12.28
6943,1,0.86,12.33
6944,1,0.86,12.23
6945,1,1,11.93
6946,1,1.26,11.42
6947,1,1.39,11.4
6948,1,1.42,11.7
6949,1,1.48,11.8
6950,1,1.55,11.8
6951,1,1.62,11.73
6952,1,1.69,11.62
6953,1,1.71,11.6
6954,1,1.72,11.6
6955,1,1.73,11.42
6956,1,1.75,11.23
6957,1,1.76,9.35
6958,1,1.77,7.36
6959,1,1.69,7.67
6960,1,1.61,7.93
6961,1,1.6,7.83
6962,1,1.59,7.74
6963,1,1.57,7.74
6964,1,1.56,8.15
6965,1,1.52,10.57
6966,1,1.49,12.36
6967,1,1.48,12.27
6968,1,1.47,12.2
6969,1,1.48,12.19
6970,1,1.49,12.19
6971,1,1.51,12.19
6972,1,1.54,12.19
6973,1,1.59,12.19
6974,1,1.58,12.19
6975,1,1.55,12.19
6976,1,1.53,12.19
6977,1,1.51,12.11
6978,1,1.49,9.31
6979,1,1.42,7.22
6980,1,0.93,11.83
6981,1,0.53,15.69
6982,1,0.54,15.79
6983,1,0.57,15.84
6984,1,0.64,15.73
6985,1,0.71,15.67
6986,1,0.79,15.67
6987,1,0.84,15.67
6988,1,0.85,15.67
6989,1,0.85,15.67
6990,1,0.83,15.67
6991,1,0.81,15.77
6992,1,0.79,15.97
6993,1,0.76,16.06
6994,1,0.74,16.06
6995,1,0.69,15.88
6996,1,0.64,15.59
6997,1,0.62,15.54
6998,1,0.6,15.64
6999,1,0.55,12.71
7000,1,0.49,8.74
7001,1,0.48,7.93
7002,1,0.48,7.93
7003,1,0.47,7.5
7004,1,0.44,6.99
7005,1,0.42,7.09
7006,1,0.41,7.1
7007,1,0.44,6.91
7008,1,0.48,6.77
7009,1,0.54,6.77
7010,1,0.57,6.46
7011,1,0.56,5.75
7012,1,0.68,8.75
7013,1,0.9,15.14
7014,1,1.03,18.19
7015,1,1.07,18.19
7016,1,1.09,18.25
7017,1,1.11,18.35
7018,1,1.11,18.31
7019,1,1.1,18.21
7020,1,1.15,18.41
7021,1,1.23,18.72
7022,1,1.23,18.69
7023,1,1.22,18.59
7024,1,1.18,18.58
7025,1,1.15,18.58
7026,1,1.04,18.38
7027,1,0.94,18.19
7028,1,0.95,18.19
7029,1,0.95,18.19
7030,1,0.92,18.19
