id,H,T
6952,1.69,11.62
6953,1.71,11.6
6954,1.72,11.6
6955,1.73,11.42
6956,1.75,11.23
6957,1.76,9.35
6958,1.77,7.36
6959,1.69,7.67
6960,1.61,7.93
6961,1.6,7.83
6962,1.59,7.74
6963,1.57,7.74
6964,1.56,8.15
6965,1.52,10.57
6966,1.49,12.36
6967,1.48,12.27
6968,1.47,12.2
6969,1.48,12.19
6970,1.49,12.19
6971,1.51,12.19
6972,1.54,12.19
6973,1.59,12.19
6974,1.58,12.19
6975,1.55,12.19
6976,1.53,12.19
6977,1.51,12.11
6978,1.49,9.31
6979,1.42,7.22
6980,0.93,11.83
6981,0.53,15.69
6982,0.54,15.79
6983,0.57,15.84
6984,0.64,15.73
6985,0.71,15.67
6986,0.79,15.67
6987,0.84,15.67
6988,0.85,15.67
6989,0.85,15.67
6990,0.83,15.67
6991,0.81,15.77
6992,0.79,15.97
6993,0.76,16.06
6994,0.74,16.06
6995,0.69,15.88
6996,0.64,15.59
6997,0.62,15.54
6998,0.6,15.64
6999,0.55,12.71
7000,0.49,8.74
7001,0.48,7.93
7002,0.48,7.93
7003,0.47,7.5
7004,0.44,6.99
7005,0.42,7.09
7006,0.41,7.1
7007,0.44,6.91
7008,0.48,6.77
7009,0.54,6.77
7010,0.57,6.46
7011,0.56,5.75
7012,0.68,8.75
7013,0.9,15.14
7014,1.03,18.19
7015,1.07,18.19
7016,1.09,18.25
7017,1.11,18.35
7018,1.11,18.31
7019,1.1,18.21
7020,1.15,18.41
7021,1.23,18.72
7022,1.23,18.69
7023,1.22,18.59
7024,1.18,18.58
7025,1.15,18.58
7026,1.04,18.38
7027,0.94,18.19
7028,0.95,18.19
7029,0.95,18.19
7030,0.92,18.19
7031,0.89,18.16
7032,0.84,18.07
7033,0.8,16.79
7034,0.79,12.49
7035,0.75,9.68
7036,0.72,9.68
7037,0.66,9.76
7038,0.59,9.86
7039,0.63,9.95
7040,0.69,10.05
7041,0.7,10.05
7042,0.71,10.05
7043,0.72,9.95
7044,0.73,9.86
7045,0.71,9.86
7046,0.69,9.84
7047,0.65,9.74
7048,0.62,9.67
7049,0.58,9.67
7050,0.56,9.67
7051,0.56,9.67
7052,0.56,9.67
7053,0.57,9.67
7054,0.57,9.67
7055,0.58,9.67
7056,0.59,9.67
7057,0.61,9.67
7058,0.62,9.67
7059,0.64,9.67
7060,0.65,10.28
7061,0.65,11.28
7062,0.66,11.54
7063,0.68,11.45
7064,0.72,11.42
7065,0.77,11.42
7066,0.78,11.31
7067,0.79,11.55
7068,0.81,14.47
7069,0.84,16.83
7070,0.85,16.83
7071,0.85,16.83
7072,0.83,16.84
7073,0.82,16.91
7074,0.81,17.11
7075,0.82,17.18
7076,0.85,17.08
7077,0.89,16.93
7078,0.94,16.74
7079,0.97,16.57
7080,0.96,16.41
7081,0.95,16.26
7082,0.95,16.11
7083,0.94,15.8
7084,0.93,15.65
7085,0.91,15.19
7086,0.91,15.04
7087,0.9,14.74
7088,0.87,14.13
7089,0.87,13.91
7090,0.85,13.46
7091,0.84,13.3
7092,0.84,13.15
7093,0.83,13
7094,0.83,12.85
7095,0.82,12.69
7096,0.82,12.54
7097,0.81,12.39
7098,0.8,12.24
7099,0.8,12.08
7100,0.79,11.93
7101,0.79,11.78
7102,0.78,11.63
7103,0.78,11.48
7104,0.77,11.32
7105,0.76,11.17
7106,0.76,11.02
7107,0.75,10.87
7108,0.75,10.71
7109,0.74,10.56
7110,0.74,10.41
7111,0.73,10.26
7112,0.72,10.1
7113,0.72,9.95
7114,0.72,9.83
7115,0.74,9.73
7116,0.78,9.68
7117,0.84,9.68
7118,0.86,9.77
7119,0.85,9.87
7120,0.88,7.17
7121,0.91,4.26
7122,1,4.26
7123,1.09,4.27
7124,1.1,4.47
7125,1.1,4.65
7126,1.1,4.65
7127,1.11,5.1
7128,1.12,7.82
7129,1.13,9.87
7130,1.14,9.87
7131,1.15,9
7132,1.15,6.27
7133,1.14,4.46
7134,1.11,4.46
7135,1.09,5.83
7136,1.1,9.07
7137,1.11,10.83
7138,1.13,10.83
7139,1.14,10.83
7140,1.13,10.83
7141,1.16,10.89
7142,1.2,10.99
7143,1.21,11.03
7144,1.21,11.03
7145,1.18,11.1
7146,1.15,11.2
7147,1.15,11.38
7148,1.17,11.58
7149,1.26,10.71
7150,1.32,10.06
7151,1.34,10.06
7152,1.35,10.12
7153,1.35,10.31
7158,1.51,15.68
7159,1.52,15.68
7160,1.6,15.62
7161,1.72,15.52
7162,1.78,15.49
7163,1.81,15.49
7164,1.82,15.56
7165,1.83,15.66
7166,1.81,15.59
7167,1.78,15.49
7168,1.81,15.48
7169,1.84,15.48
7170,1.89,15.68
7171,1.94,15.88
7172,1.95,16.08
7173,1.96,16.27
7174,1.98,16.47
7175,2.01,16.6
7176,2.08,16.4
7177,2.13,16.27
7178,2.15,16.38
7179,2.16,16.38
7180,2.14,16.12
7181,2.13,16.19
7182,2.14,16.39
7183,2.1,16.08
7184,1.34,11.02
7185,1.31,8.12
7186,1.28,5.22
7187,1.27,6.29
7188,1.26,8.79
7189,1.26,5.6
7190,1.23,5.18
7191,1.21,5.04
7192,1.17,4.44
7193,1.16,4.12
7194,1.16,3.92
7195,1.14,3.86
7196,1.12,3.86
7197,1.08,3.7
7198,1.02,3.5
7199,0.97,3.65
7200,0.93,3.85
7201,0.89,3.86
7202,0.85,3.87
7203,0.79,3.97
7204,0.74,4.27
7205,0.67,5.97
7206,0.62,7.35
7207,0.61,7.35
7208,0.59,7.35
7209,0.57,7.35
7210,0.55,7.39
7211,0.53,7.49
7212,0.55,7.66
7213,0.62,7.93
7214,0.7,8.2
7215,0.79,8.55
7216,0.86,8.82
7217,0.94,9.09
7218,1.01,9.36
7219,1.08,9.63
7220,1.16,9.9
7221,1.23,10.17
7222,1.3,10.44
7223,1.38,10.71
7224,1.45,10.98
7225,1.52,11.25
7226,1.59,11.52
7227,1.67,11.79
7228,1.74,12.06
7229,1.81,12.33
7230,1.89,12.6
7231,1.93,12.49
7232,1.94,11.79
7233,1.98,11.7
7234,2.03,12.3
7235,2.09,12.58
7236,2.16,12.58
7237,2.14,12.82
7238,2.06,13.22
7239,2.15,13.35
7240,2.33,13.35
7241,2.39,13.35
7242,2.39,13.35
7243,2.43,13.27
7244,2.47,13.18
7245,2.51,13.16
7246,2.56,13.01
7247,2.62,12.5
7248,2.72,12.4
7249,2.91,12.9
7250,2.91,12.01
7251,2.71,9.44
7252,2.62,8.13
7253,2.64,8.13
7254,2.72,8.18
7255,2.85,8.28
7256,2.94,8.38
7257,3.01,8.48
7258,2.83,9.77
7259,2.51,11.77
7267,2.46,10.66
7268,2.48,11.37
7269,2.48,11.82
7270,2.31,9.87
7271,2.21,8.33
7272,2.39,8.33
7273,2.52,8.34
7274,2.52,8.38
7275,2.53,8.43
7276,1.3,10.06
7277,1.3,10.06
7278,1.3,10.06
7279,1.3,10.06
7280,1.3,10.06
7281,1.3,10.06
7282,1.3,10.06
7283,1.3,10.06
7284,1.3,10.06
7285,1.3,10.06
7286,1.3,10.06
7287,1.3,10.06
7288,1.3,10.06
7289,1.3,10.06
7290,1.3,10.06
7291,1.3,10.06
7292,1.3,10.06
7293,1.3,10.06
7294,1.3,10.06
7295,1.3,10.06
7296,1.3,10.06
7297,1.3,10.06
7298,1.3,10.06
7299,1.3,10.06
7300,1.3,10.06
7301,1.3,10.06
7302,1.3,10.06
7303,1.3,10.06
7304,1.3,10.06
7305,1.3,10.06
7306,1.3,10.06
7307,1.3,10.06
7308,1.3,10.06
7309,1.3,10.06
7310,1.3,10.06
7311,1.3,10.06
7312,1.3,10.06
7313,1.3,10.06
7314,1.3,10.06
7315,1.3,10.06
7316,1.3,10.06
7317,1.3,10.06
7318,1.3,10.06
7319,1.3,10.06
7320,1.3,10.06
7321,1.3,10.06
7322,1.3,10.06
7323,1.3,10.06
7324,1.3,10.06
7325,1.3,10.06
7326,1.3,10.06
7327,1.3,10.06
7328,1.3,10.06
7329,1.3,10.06
7330,1.3,10.06
7331,1.3,10.06
7332,1.3,10.06
7333,1.3,10.06
7334,1.3,10.06
7335,1.3,10.06
7336,1.3,10.06
7337,1.3,10.06
7338,1.3,10.06
7339,1.3,10.06
7340,1.3,10.06
7341,1.3,10.06
7342,1.3,10.06
7343,1.3,10.06
7344,1.3,10.06
7345,1.3,10.06
7346,1.3,10.06
7347,1.3,10.06
7348,1.3,10.06
7349,1.3,10.06
7350,1.3,10.06
7351,1.3,10.06
7352,1.3,10.06
7353,1.3,10.06
7354,1.3,10.06
7355,1.3,10.06
7356,1.3,10.06
7357,1.3,10.06
7358,1.3,10.06
7359,1.3,10.06
7360,1.3,10.06
7361,1.3,10.06
7362,1.3,10.06
7363,1.3,10.06
7364,1.3,10.06
7365,1.3,10.06
7366,1.3,10.06
7367,1.3,10.06
7368,1.3,10.06
7369,1.3,10.06
7370,1.3,10.06
7371,1.3,10.06
7372,1.3,10.06
7373,1.3,10.06
7374,1.3,10.06
7375,1.3,10.06
7376,1.3,10.06
7377,1.3,10.06
7378,1.3,10.06
7379,1.3,10.06
7380,1.3,10.06
7381,1.3,10.06
7382,1.3,10.06
7383,1.3,10.06
7384,1.3,10.06
7385,1.3,10.06
7386,1.3,10.06
7387,1.3,10.06
7388,1.3,10.06
7389,1.3,10.06
7390,1.3,10.06
7391,1.3,10.06
7392,1.3,10.06
7393,1.3,10.06
7394,1.3,10.06
7395,1.3,10.06
7396,1.3,10.06
7397,1.3,10.06
7398,1.3,10.06
7399,1.3,10.06
7400,1.3,10.06
7401,1.3,10.06
7402,1.3,10.06
7403,1.3,10.06
7404,1.3,10.06
7405,1.3,10.06
7406,1.3,10.06
7407,1.3,10.06
7408,1.3,10.06
7409,1.3,10.06
7410,1.3,10.06
7411,1.3,10.06
7412,1.3,10.06
7413,1.3,10.06
7414,1.3,10.06
7415,1.3,10.06
7416,1.3,10.06
7417,1.3,10.06
7418,1.3,10.06
7419,1.3,10.06
7420,1.3,10.06
7421,1.3,10.06
7422,1.3,10.06
7423,1.3,10.06
7424,1.3,10.06
7425,1.3,10.06
7426,1.3,10.06
7427,1.3,10.06
7428,1.3,10.06
7429,1.3,10.06
7430,1.3,10.06
7431,1.3,10.06
7432,1.3,10.06
7433,1.3,10.06
7434,1.3,10.06
7435,1.3,10.06
7436,1.3,10.06
7437,1.3,10.06
7438,1.3,10.06
7439,1.3,10.06
7440,1.3,10.06
7441,1.3,10.06
7442,1.3,10.06
7443,1.3,10.06
7444,1.3,10.06
7445,1.3,10.06
7446,1.3,10.06
7447,1.3,10.06
7448,1.3,10.06
7449,1.3,10.06
7450,1.3,10.06
7451,1.3,10.06
7452,1.3,10.06
7453,1.3,10.06
7454,1.3,10.06
7455,1.3,10.06
7456,1.3,10.06
7457,1.3,10.06
7458,1.3,10.06
7459,1.3,10.06
7460,1.3,10.06
7461,1.3,10.06
7462,1.3,10.06
7463,1.3,10.06
7464,1.3,10.06
7465,1.3,10.06
7466,1.3,10.06
7467,1.3,10.06
7468,1.3,10.06
7469,1.3,10.06
7470,1.3,10.06
7471,1.3,10.06
7472,1.3,10.06
7473,1.3,10.06
7474,1.3,10.06
7475,1.3,10.06
7476,1.3,10.06
7477,1.3,10.06
7478,1.3,10.06
7479,1.3,10.06
7480,1.3,10.06
7481,1.3,10.06
7482,1.3,10.06
7483,1.3,10.06
7484,1.3,10.06
7485,1.3,10.06
7486,1.3,10.06
7487,1.3,10.06
7488,1.3,10.06
7489,1.3,10.06
7490,1.3,10.06
7491,1.3,10.06
7492,1.3,10.06
7493,1.3,10.06
7494,1.3,10.06
7495,1.3,10.06
7496,1.3,10.06
7497,1.3,10.06
7498,1.3,10.06
7499,1.3,10.06
7500,1.3,10.06
7501,1.3,10.06
7502,1.3,10.06
7503,1.3,10.06
7504,1.3,10.06
7505,1.3,10.06
7506,1.3,10.06
7507,1.3,10.06
7508,1.3,10.06
7509,1.3,10.06
7510,1.3,10.06
7511,1.3,10.06
7512,1.3,10.06
7513,1.3,10.06
7514,1.3,10.06
7515,1.3,10.06
7516,1.3,10.06
7517,1.3,10.06
7518,1.3,10.06
7519,1.3,10.06
7520,1.3,10.06
7521,1.3,10.06
7522,1.3,10.06
7523,1.3,10.06
7524,1.3,10.06
7525,1.3,10.06
7526,1.3,10.06
7527,1.3,10.06
7528,1.3,10.06
7529,1.3,10.06
7530,1.3,10.06
7531,1.3,10.06
7532,1.3,10.06
7533,1.3,10.06
7534,1.3,10.06
7535,1.3,10.06
7536,1.3,10.06
7537,1.3,10.06
7538,1.3,10.06
7539,1.3,10.06
7540,1.3,10.06
7541,1.3,10.06
7542,1.3,10.06
7543,1.3,10.06
7544,1.3,10.06
7545,1.3,10.06
7546,1.3,10.06
7547,1.3,10.06
7548,1.3,10.06
7549,1.3,10.06
7550,1.3,10.06
7551,1.3,10.06
7552,1.3,10.06
7553,1.3,10.06
7554,1.3,10.06
7555,1.3,10.06
7556,1.3,10.06
7557,1.3,10.06
7558,1.3,10.06
7559,1.3,10.06
7560,1.3,10.06
7561,1.3,10.06
7562,1.3,10.06
7563,1.3,10.06
7564,1.3,10.06
7565,1.3,10.06
7566,1.3,10.06
7567,1.3,10.06
7568,1.3,10.06
7569,1.3,10.06
7570,1.3,10.06
7571,1.3,10.06
7572,1.3,10.06
7573,1.3,10.06
7574,1.3,10.06
7575,1.3,10.06
7576,1.3,10.06
7577,1.3,10.06
7578,1.3,10.06
7579,1.3,10.06
7580,1.3,10.06
7581,1.3,10.06
7582,1.3,10.06
7583,1.3,10.06
7584,1.3,10.06
7585,1.3,10.06
7586,1.3,10.06
7587,1.3,10.06
7588,1.3,10.06
7589,1.3,10.06
7590,1.3,10.06
7591,1.3,10.06
7592,1.3,10.06
7593,1.3,10.06
7594,1.3,10.06
7595,1.3,10.06
7596,1.3,10.06
7597,1.3,10.06
7598,1.3,10.06
7599,1.3,10.06
7600,1.3,10.06
7601,1.3,10.06
7602,1.3,10.06
7603,1.3,10.06
7604,1.3,10.06
7605,1.3,10.06
7606,1.3,10.06
7607,1.3,10.06
7608,1.3,10.06
7609,1.3,10.06
7610,1.3,10.06
7611,1.3,10.06
7612,1.3,10.06
7613,1.3,10.06
7614,1.3,10.06
7615,1.3,10.06
7616,1.3,10.06
7617,1.3,10.06
7618,1.3,10.06
7619,1.3,10.06
7620,1.3,10.06
7621,1.3,10.06
7622,1.3,10.06
7623,1.3,10.06
7624,1.3,10.06
7625,1.3,10.06
7626,1.3,10.06
7627,1.3,10.06
7628,1.3,10.06
7629,1.3,10.06
7630,1.3,10.06
7631,1.3,10.06
7632,1.3,10.06
7633,1.3,10.06
7634,1.3,10.06
7635,1.3,10.06
7636,1.3,10.06
7637,1.3,10.06
7638,1.3,10.06
7639,1.3,10.06
7640,1.3,10.06
7641,1.3,10.06
7642,1.3,10.06
7643,1.3,10.06
7644,1.3,10.06
7645,1.3,10.06
7646,1.3,10.06
7647,1.3,10.06
7648,1.3,10.06
7649,1.3,10.06
7650,1.3,10.06
7651,1.3,10.06
7652,1.3,10.06
7653,1.3,10.06
7654,1.3,10.06
7655,1.3,10.06
7656,1.3,10.06
7657,1.3,10.06
7658,1.3,10.06
7659,1.3,10.06
7660,1.3,10.06
7661,1.3,10.06
7662,1.3,10.06
7663,1.3,10.06
7664,1.3,10.06
7665,1.3,10.06
7666,1.3,10.06
7667,1.3,10.06
7668,1.3,10.06
7669,1.3,10.06
7670,1.3,10.06
7671,1.3,10.06
7672,1.3,10.06
7673,1.3,10.06
7674,1.3,10.06
7675,1.3,10.06
7676,1.3,10.06
7677,1.3,10.06
7678,1.3,10.06
7679,1.3,10.06
7680,1.3,10.06
7681,1.3,10.06
7682,1.3,10.06
7683,1.3,10.06
7684,1.3,10.06
7685,1.3,10.06
7686,1.3,10.06
7687,1.3,10.06
7688,1.3,10.06
7689,1.3,10.06
7690,1.3,10.06
7691,1.3,10.06
7692,1.3,10.06
7693,1.3,10.06
7694,1.3,10.06
7695,1.3,10.06
7696,1.3,10.06
7697,1.3,10.06
7698,1.3,10.06
7699,1.3,10.06
7700,1.3,10.06
7701,1.3,10.06
7702,1.3,10.06
7703,1.3,10.06
7704,1.3,10.06
7705,1.3,10.06
7706,1.3,10.06
7707,1.3,10.06
7708,1.3,10.06
7709,1.3,10.06
7710,1.3,10.06
7711,1.3,10.06
7712,1.3,10.06
7713,1.3,10.06
7714,1.3,10.06
7715,1.3,10.06
7716,1.3,10.06
7717,1.3,10.06
7718,1.3,10.06
7719,1.3,10.06
7720,1.3,10.06
7721,1.3,10.06
7722,1.3,10.06
7723,1.3,10.06
7724,1.3,10.06
7725,1.3,10.06
7726,1.3,10.06
7727,1.3,10.06
7728,1.3,10.06
7729,1.3,10.06
7730,1.3,10.06
7731,1.3,10.06
7732,1.3,10.06
7733,1.3,10.06
7734,1.3,10.06
7735,1.3,10.06
7736,1.3,10.06
7737,1.3,10.06
7738,1.3,10.06
7739,1.3,10.06
7740,1.3,10.06
7741,1.3,10.06
7742,1.3,10.06
7743,1.3,10.06
7744,1.3,10.06
7745,1.3,10.06
7746,1.3,10.06
7747,1.3,10.06
7748,1.3,10.06
7749,1.3,10.06
7750,1.3,10.06
7751,1.3,10.06
7752,1.3,10.06
7753,1.3,10.06
7754,1.3,10.06
7755,1.3,10.06
7756,1.3,10.06
7757,1.3,10.06
7758,1.4,10.67
7759,1.44,10.77
7760,1.49,10.57
7761,1.53,10.37
7762,1.55,10.16
7763,1.57,10.14
7764,1.59,10.33
7765,1.59,10.43
7766,1.58,10.44
7767,1.56,10.52
7768,1.57,10.07
7769,1.6,9.48
7770,1.61,9.58
7771,1.62,9.67
7772,1.59,9.67
7773,1.56,9.69
7774,1.45,4.84
7775,1.38,4.84
7776,1.34,5.11
7777,1.36,6.02
7778,1.38,6.49
7779,1.41,6.88
7780,1.39,6.81
7781,1.37,6.6
7782,1.39,6.58
7783,1.42,6.58
7784,1.45,6.95
7785,1.49,7.35
7786,1.49,7.25
7787,1.49,7.14
7788,1.48,6.94
7789,1.46,6.8
7790,1.44,6.99
7791,0.88,11.6
7792,0.86,11.6
7793,0.85,11.6
7794,0.85,11.66
7795,0.85,11.75
7796,0.87,11.86
7797,0.92,11.96
7798,0.98,9.45
7799,1.06,5.49
7800,1.05,6.67
7801,1.01,10.17
7802,1.04,8.22
7803,1.08,4.95
7804,1.08,6.34
7805,1.07,8.58
7806,1.09,12.13
7807,1.12,15.68
7808,1.17,15.68
7809,1.23,15.69
7810,1.26,15.79
7811,1.29,15.85
7812,1.27,15.71
7813,1.26,15.57
7814,1.24,15.42
7815,1.23,15.28
7816,1.21,15.14
7817,1.2,15
7818,1.18,14.85
7819,1.17,14.71
7820,1.15,14.57
7821,1.13,14.43
7822,1.12,14.28
7823,1.1,14.14
7824,1.09,14
7825,1.07,13.81
7826,1.05,13.67
7827,1.04,13.53
7828,1.01,13.24
7829,0.99,13.1
7830,1.32,9.61
7831,1.28,7.36
7832,1.28,7.37
7833,1.27,7.07
7834,1.3,8.57
7835,1.32,10.13
7836,1.32,10.52
7837,4.01,14.11
7838,4.06,14.11
7839,3.21,14.11
7840,3.14,14.11
7841,3.96,14.11
7846,4.01,7.8
7847,2.92,7.6
7848,2.48,7.61
7849,2.32,7.71
7850,2.27,7.35
7851,2.26,6.84
7852,2.26,7.02
7853,2.25,7.31
7854,2.25,10.56
7855,2.24,14.24
7856,2.3,14.52
7857,2.36,14.52
7858,2.33,14.52
7859,2.3,14.59
7860,2.26,14.79
7861,2.17,14.95
7862,2.03,15.05
7863,1.96,15.05
7864,1.95,14.94
7865,1.89,13.87
7866,1.8,12.22
7867,1.79,11.34
7868,1.81,10.73
7869,1.82,11
7870,1.82,11.4
7871,1.82,11.51
7872,1.82,11.66
7873,1.85,13.03
7874,1.91,14.09
7875,1.95,13.93
7876,2.04,13.99
7877,2.08,13.94
7878,2.12,14.04
7879,2.27,14.11
7880,2.33,14.07
7881,2.29,13.98
7882,2.3,14.8
7883,2.31,14.51
7884,2.27,14.52
7885,2.15,14.15
7886,2.24,13.54
7887,2.26,13.28
7888,2.25,13.18
7889,2.17,13.16
7890,2.08,13.16
7891,2.12,12.55
7892,2.21,11.74
7893,2.35,11.7
7894,2.5,11.8
7895,2.43,11.03
7896,2.3,10.65
7897,2.08,10.65
7898,2.1,10.93
7899,2.5,11.65
7900,2.61,11.67
7901,2.45,11.05
7902,2.28,10.83
7903,2.11,10.83
7904,2.06,10.77
7905,2.07,10.68
7906,2.08,10.59
7907,2.09,10.51
7908,2.1,10.42
7909,2.1,10.33
7910,2.11,10.24
7911,2.12,10.16
7912,2.13,10.07
7913,2.14,9.98
7914,2.14,9.89
7915,2.15,9.8
7916,2.16,9.72
7917,2.17,9.63
7918,2.18,9.54
7919,2.18,9.45
7920,2.19,9.36
7921,2.2,9.28
7922,2.21,9.19
7923,2.22,9.1
7924,2.25,8.8
7925,2.25,8.71
7926,2.26,6.94
7927,2.32,6.83
7928,2.01,8.06
7932,0.62,9.87
7933,0.61,9.87
7934,0.6,9.87
7935,0.59,9.87
7936,0.55,9.87
7937,0.51,9.86
7938,0.47,9.76
7939,0.45,9.25
7940,0.56,6.28
7941,0.65,3.87
7942,0.71,3.87
7943,0.75,3.87
7944,0.74,3.87
7945,0.74,3.87
7946,0.73,3.87
7947,0.76,5.09
7948,0.86,8.43
7949,0.93,10.25
7950,0.98,10.25
7951,0.93,10
7952,0.85,9.71
7953,0.79,9.67
7954,0.74,9.67
7955,0.66,9.67
7956,0.59,9.67
7957,0.54,9.67
7958,0.5,9.67
7959,0.53,11.58
7960,0.57,13.4
7961,0.65,14
7962,0.73,14.5
7963,0.76,14.5
7964,0.77,14.58
7965,0.75,14.89
7966,0.73,15.09
7967,0.69,15.09
7968,0.68,15.09
7969,0.69,15.09
7970,0.7,14.92
7971,0.74,14.51
7972,0.76,14.51
7973,1.83,6.08
7974,1.86,10.52
7975,1.86,10.5
7976,1.87,10.47
7977,1.87,10.45
7978,1.87,10.42
7979,1.87,10.39
7980,1.87,10.37
7981,1.88,10.34
7982,1.88,10.32
7983,1.88,10.29
7984,1.88,10.26
7985,1.88,10.24
7986,1.89,10.21
7987,1.89,10.19
7988,1.89,10.16
7989,1.89,10.14
7990,1.89,10.11
7991,1.89,10.08
7992,1.9,10.06
7993,1.9,10.03
7994,1.9,9.98
7995,1.31,10.75
7996,1.29,10.85
7997,1.41,10.95
7998,1.49,11.02
7999,1.43,11.02
8000,1.38,11.19
8001,1.32,11.78
8002,1.26,12.02
8003,1.22,11.51
8004,1.19,11.22
8005,1.19,11.22
8006,1.18,12.44
8007,1.18,14.87
8008,1.17,16.04
8009,1.16,16.04
8010,1.13,13.8
8011,1.09,10.34
8012,1.07,9.68
8013,1.05,10.27
8014,1.04,10.3
8015,1.03,10.1
8016,1.03,9.9
8017,1.05,9.7
8018,1.09,10.43
8019,1.11,10.84
8020,1.1,10.84
8021,1.08,10.8
8022,1.05,10.69
8023,1.06,10.69
8024,1.12,10.79
8025,1.16,10.89
8026,1.18,10.99
8027,1.18,10.78
8028,1.16,10.36
8029,1.17,10.33
8030,1.2,10.61
8031,1.2,10.81
8032,1.31,5.05
8033,1.31,5.05
8034,1.31,5.05
8035,1.31,5.05
8036,1.31,5.05
8037,1.31,5.05
8038,1.31,5.05
8039,1.31,5.05
8040,1.31,5.05
8041,1.31,5.05
8042,1.31,5.05
8043,1.31,5.05
8044,1.31,5.05
8045,1.31,5.05
8046,1.31,5.05
8047,1.31,5.05
8048,1.31,5.05
8049,1.31,5.05
8050,1.31,5.05
8051,1.31,5.05
8052,1.31,5.05
8053,1.31,5.05
8054,1.31,5.05
8055,1.31,5.05
8056,1.31,5.05
8057,1.31,5.05
8058,1.31,5.05
8059,1.31,5.05
8060,1.31,5.05
8061,1.31,5.05
8062,1.31,5.05
8063,1.31,5.05
8064,1.31,5.05
8065,1.31,5.05
8066,1.31,5.05
8067,1.31,5.05
8068,1.31,5.05
8069,1.31,5.05
8070,1.31,5.05
8071,1.31,5.05
8072,1.31,5.05
8073,1.31,5.05
8074,1.31,5.05
8075,1.31,5.05
8076,1.31,5.05
8077,1.31,5.05
8078,1.31,5.05
8079,1.31,5.05
8080,1.31,5.05
8081,1.31,5.05
8082,1.31,5.05
8083,1.31,5.05
8084,1.31,5.05
8085,1.31,5.05
8086,1.31,5.05
8087,1.31,5.05
8088,1.31,5.05
8089,1.31,5.05
8090,1.31,5.05
8091,1.31,5.05
8092,1.31,5.05
8093,1.31,5.05
8094,1.31,5.05
8095,1.31,5.05
8096,1.31,5.05
8097,1.31,5.05
8098,1.31,5.05
8099,1.31,5.05
8100,1.31,5.05
8101,1.31,5.05
8102,1.31,5.05
8103,1.31,5.05
8104,1.31,5.05
8105,1.31,5.05
8106,1.31,5.05
8107,1.31,5.05
8108,1.31,5.05
8109,1.31,5.05
8110,1.31,5.05
8111,1.31,5.05
8112,1.31,5.05
8113,1.31,5.05
8114,1.31,5.05
8115,1.31,5.05
8116,1.31,5.05
8117,1.31,5.05
8118,1.31,5.05
8119,1.31,5.05
8120,1.31,5.05
8121,1.31,5.05
8122,1.31,5.05
8123,1.31,5.05
8124,1.31,5.05
8125,1.31,5.05
8126,1.31,5.05
8127,1.31,5.05
8128,1.31,5.05
8129,1.31,5.05
8130,1.31,5.05
8131,1.31,5.05
8132,1.31,5.05
8133,1.31,5.05
8134,1.31,5.05
8135,1.31,5.05
8136,1.31,5.05
8137,1.31,5.05
8138,1.31,5.05
8139,1.31,5.05
8140,1.31,5.05
8141,1.31,5.05
8142,1.31,5.05
8143,1.31,5.05
8144,1.31,5.05
8145,1.31,5.05
8146,1.31,5.05
8147,1.31,5.05
8148,1.31,5.05
8149,1.31,5.05
8150,1.31,5.05
8151,1.31,5.05
8152,1.31,5.05
8153,1.31,5.05
8154,1.31,5.05
8155,1.31,5.05
8156,1.31,5.05
8157,1.31,5.05
8158,1.31,5.05
8159,1.31,5.05
8160,1.31,5.05
8161,1.31,5.05
8162,1.31,5.05
8163,1.31,5.05
8164,1.31,5.05
8165,1.31,5.05
8166,1.31,5.05
8167,1.31,5.05
8168,1.31,5.05
8169,1.31,5.05
8170,1.31,5.05
8171,1.31,5.05
8172,1.31,5.05
8173,1.31,5.05
8174,1.31,5.05
8175,1.31,5.05
8176,1.31,5.05
8177,1.31,5.05
8178,1.31,5.05
8179,1.31,5.05
8180,1.31,5.05
8181,1.31,5.05
8182,1.31,5.05
8183,1.31,5.05
8184,1.31,5.05
8185,1.31,5.05
8186,1.31,5.05
8187,1.31,5.05
8188,1.31,5.05
8189,1.31,5.05
8190,1.31,5.05
8191,1.31,5.05
8192,1.31,5.05
8193,1.31,5.05
8194,1.31,5.05
8195,1.31,5.05
8196,1.31,5.05
8197,1.31,5.05
8198,1.31,5.05
8199,1.31,5.05
8200,1.31,5.05
8201,1.31,5.05
8202,1.31,5.05
8203,1.31,5.05
8204,1.31,5.05
8205,1.31,5.05
8206,1.31,5.05
8207,1.31,5.05
8208,1.31,5.05
8209,1.31,5.05
8210,1.31,5.05
8211,1.31,5.05
8212,1.31,5.05
8213,1.31,5.05
8214,1.31,5.05
8215,1.31,5.05
8216,1.31,5.05
8217,1.31,5.05
8218,1.31,5.05
8219,1.31,5.05
8220,1.31,5.05
8221,1.31,5.05
8222,1.31,5.05
8223,1.31,5.05
8224,1.31,5.05
8225,1.31,5.05
8226,1.31,5.05
8227,1.31,5.05
8228,1.31,5.05
8229,1.31,5.05
8230,1.31,5.05
8231,1.31,5.05
8232,1.31,5.05
8233,1.31,5.05
8234,1.31,5.05
8235,1.31,5.05
8236,1.31,5.05
8237,1.31,5.05
8238,1.31,5.05
8239,1.31,5.05
8240,1.31,5.05
8241,1.31,5.05
8242,1.31,5.05
